transaction_id,product_id,date,transaction_type,quantity,stock_after,is_anomaly
12677,60,2026-03-21,SALE,15,124,False
108,1,2026-03-22,SALE,21,64,False
320,2,2026-03-22,SALE,5,112,False
517,3,2026-03-22,SALE,25,62,False
730,4,2026-03-22,SALE,18,113,False
943,5,2026-03-22,SALE,10,49,False
1138,6,2026-03-22,SALE,4,40,False
1347,7,2026-03-22,SALE,9,26,False
1348,7,2026-03-22,RESTOCK,83,109,False
1560,8,2026-03-22,SALE,9,63,False
1778,9,2026-03-22,SALE,7,60,False
1993,10,2026-03-22,SALE,2,60,False
2205,11,2026-03-22,SALE,9,40,False
2426,12,2026-03-22,SALE,1,39,False
2638,13,2026-03-22,SALE,9,60,False
2863,14,2026-03-22,SALE,4,68,False
3081,15,2026-03-22,SALE,7,100,False
3287,16,2026-03-22,SALE,13,39,False
3503,17,2026-03-22,SALE,26,35,False
3725,18,2026-03-22,SALE,12,104,False
3939,19,2026-03-22,SALE,5,63,False
4158,20,2026-03-22,SALE,3,113,False
4364,21,2026-03-22,SALE,5,34,False
4580,22,2026-03-22,SALE,8,118,False
4782,23,2026-03-22,SALE,4,21,False
4979,24,2026-03-22,SALE,4,70,False
5200,25,2026-03-22,SALE,15,46,False
5416,26,2026-03-22,SALE,5,78,False
5614,27,2026-03-22,SALE,11,29,False
5839,28,2026-03-22,SALE,30,46,False
6052,29,2026-03-22,SALE,2,65,False
6264,30,2026-03-22,SALE,12,41,False
6478,31,2026-03-22,SALE,5,68,False
6690,32,2026-03-22,SALE,7,73,False
6904,33,2026-03-22,SALE,13,65,False
7110,34,2026-03-22,SALE,2,96,False
7310,35,2026-03-22,SALE,14,37,False
7311,35,2026-03-22,RESTOCK,97,134,False
7527,36,2026-03-22,SALE,4,41,False
7739,37,2026-03-22,SALE,9,30,False
7949,38,2026-03-22,SALE,6,57,False
8162,39,2026-03-22,SALE,3,80,False
8363,40,2026-03-22,SALE,8,89,False
8587,41,2026-03-22,SALE,21,0,False
8588,41,2026-03-22,RESTOCK,104,104,False
8817,42,2026-03-22,SALE,19,44,False
9054,43,2026-03-22,SALE,7,53,False
9262,44,2026-03-22,SALE,3,52,False
9462,45,2026-03-22,SALE,9,20,False
9691,46,2026-03-22,SALE,7,53,False
9905,47,2026-03-22,SALE,16,60,False
10115,48,2026-03-22,SALE,6,77,False
10317,49,2026-03-22,SALE,3,55,False
10533,50,2026-03-22,SALE,3,19,False
10534,50,2026-03-22,RESTOCK,85,104,False
10748,51,2026-03-22,SALE,6,66,False
10957,52,2026-03-22,SALE,6,26,False
10958,52,2026-03-22,RESTOCK,56,82,False
11169,53,2026-03-22,SALE,9,151,False
11386,54,2026-03-22,SALE,16,1,False
11387,54,2026-03-22,RESTOCK,61,62,False
11600,55,2026-03-22,SALE,6,84,False
11814,56,2026-03-22,SALE,22,67,False
12044,57,2026-03-22,SALE,16,77,False
12264,58,2026-03-22,SALE,8,115,False
12468,59,2026-03-22,SALE,5,109,False
12678,60,2026-03-22,SALE,19,105,False
109,1,2026-03-23,SALE,4,60,False
321,2,2026-03-23,SALE,3,109,False
518,3,2026-03-23,SALE,1,61,False
731,4,2026-03-23,SALE,3,110,False
944,5,2026-03-23,SALE,1,48,False
1139,6,2026-03-23,SALE,3,37,False
1349,7,2026-03-23,SALE,4,105,False
1561,8,2026-03-23,SALE,7,56,False
1779,9,2026-03-23,SALE,7,53,False
1994,10,2026-03-23,SALE,5,55,False
2206,11,2026-03-23,SALE,8,32,False
2427,12,2026-03-23,SALE,6,33,False
2639,13,2026-03-23,SALE,14,46,False
2864,14,2026-03-23,SALE,6,62,False
3082,15,2026-03-23,SALE,5,95,False
3288,16,2026-03-23,SALE,4,35,False
3504,17,2026-03-23,SALE,6,29,False
3726,18,2026-03-23,SALE,9,95,False
3940,19,2026-03-23,SALE,7,56,False
4159,20,2026-03-23,SALE,1,112,False
4365,21,2026-03-23,SALE,3,31,False
4581,22,2026-03-23,SALE,3,115,False
4783,23,2026-03-23,SALE,2,19,False
4980,24,2026-03-23,SALE,4,66,False
5201,25,2026-03-23,SALE,9,37,False
5615,27,2026-03-23,SALE,11,18,False
5616,27,2026-03-23,RESTOCK,87,105,False
5840,28,2026-03-23,SALE,9,37,False
6053,29,2026-03-23,SALE,3,62,False
6265,30,2026-03-23,SALE,13,28,False
6479,31,2026-03-23,SALE,5,63,False
6691,32,2026-03-23,SALE,11,62,False
6905,33,2026-03-23,SALE,6,59,False
7111,34,2026-03-23,SALE,1,95,False
7312,35,2026-03-23,SALE,13,121,False
7528,36,2026-03-23,SALE,6,35,False
7740,37,2026-03-23,SALE,13,17,False
7741,37,2026-03-23,RESTOCK,98,115,False
7950,38,2026-03-23,SALE,9,48,False
7951,38,2026-03-23,RETURN,2,50,False
8163,39,2026-03-23,SALE,4,76,False
8364,40,2026-03-23,SALE,13,76,False
8589,41,2026-03-23,SALE,14,90,False
8818,42,2026-03-23,SALE,17,27,False
9055,43,2026-03-23,SALE,5,48,False
9263,44,2026-03-23,SALE,3,49,False
9463,45,2026-03-23,SALE,1,19,False
9464,45,2026-03-23,RESTOCK,52,71,False
9692,46,2026-03-23,SALE,5,48,False
9906,47,2026-03-23,SALE,4,56,False
10116,48,2026-03-23,SALE,5,72,False
10318,49,2026-03-23,SALE,6,49,False
10535,50,2026-03-23,SALE,7,97,False
10749,51,2026-03-23,SALE,4,62,False
10959,52,2026-03-23,SALE,2,80,False
11170,53,2026-03-23,SALE,8,143,False
11388,54,2026-03-23,SALE,5,57,False
11601,55,2026-03-23,SALE,5,79,False
11815,56,2026-03-23,SALE,13,54,False
12045,57,2026-03-23,SALE,2,75,False
12265,58,2026-03-23,SALE,9,106,False
12469,59,2026-03-23,SALE,2,107,False
12679,60,2026-03-23,SALE,5,100,False
110,1,2026-03-24,SALE,7,53,False
322,2,2026-03-24,SALE,1,108,False
519,3,2026-03-24,SALE,2,59,False
732,4,2026-03-24,SALE,11,99,False
945,5,2026-03-24,SALE,3,45,False
1140,6,2026-03-24,SALE,1,36,False
1350,7,2026-03-24,SALE,7,98,False
1562,8,2026-03-24,SALE,9,47,False
1780,9,2026-03-24,SALE,8,45,False
1995,10,2026-03-24,SALE,5,50,False
2207,11,2026-03-24,SALE,12,20,False
2428,12,2026-03-24,SALE,6,27,False
2429,12,2026-03-24,RESTOCK,98,125,False
2640,13,2026-03-24,SALE,20,26,False
2641,13,2026-03-24,RESTOCK,51,77,False
2642,13,2026-03-24,RETURN,2,79,False
2865,14,2026-03-24,SALE,10,52,False
3083,15,2026-03-24,SALE,3,92,False
3289,16,2026-03-24,SALE,4,31,False
3505,17,2026-03-24,SALE,8,21,False
3506,17,2026-03-24,RESTOCK,48,69,False
3727,18,2026-03-24,SALE,11,84,False
3941,19,2026-03-24,SALE,12,44,False
4160,20,2026-03-24,SALE,1,111,False
4366,21,2026-03-24,SALE,1,30,False
4784,23,2026-03-24,SALE,1,18,False
4785,23,2026-03-24,RESTOCK,109,127,False
4981,24,2026-03-24,SALE,4,62,False
5202,25,2026-03-24,SALE,6,31,False
5203,25,2026-03-24,RESTOCK,82,113,False
5617,27,2026-03-24,SALE,10,95,False
5841,28,2026-03-24,SALE,8,29,False
5842,28,2026-03-24,RESTOCK,42,71,False
6054,29,2026-03-24,SALE,5,57,False
6266,30,2026-03-24,SALE,7,21,False
6480,31,2026-03-24,SALE,2,61,False
6692,32,2026-03-24,SALE,12,50,False
6906,33,2026-03-24,SALE,5,54,False
7112,34,2026-03-24,SALE,2,93,False
7313,35,2026-03-24,SALE,5,116,False
7529,36,2026-03-24,SALE,1,34,False
7742,37,2026-03-24,SALE,4,111,False
7952,38,2026-03-24,SALE,9,41,False
8164,39,2026-03-24,SALE,3,73,False
8365,40,2026-03-24,SALE,10,66,False
8590,41,2026-03-24,SALE,28,62,False
8819,42,2026-03-24,SALE,17,10,False
8820,42,2026-03-24,RESTOCK,100,110,False
9056,43,2026-03-24,SALE,11,37,False
9264,44,2026-03-24,SALE,1,48,False
9465,45,2026-03-24,SALE,22,49,False
9693,46,2026-03-24,SALE,8,40,False
9907,47,2026-03-24,SALE,7,49,False
10117,48,2026-03-24,SALE,2,70,False
10319,49,2026-03-24,SALE,3,46,False
10536,50,2026-03-24,SALE,4,93,False
10750,51,2026-03-24,SALE,4,58,False
10960,52,2026-03-24,SALE,4,76,False
11171,53,2026-03-24,SALE,3,140,False
11389,54,2026-03-24,SALE,12,45,False
11602,55,2026-03-24,SALE,3,76,False
11816,56,2026-03-24,SALE,21,33,False
11817,56,2026-03-24,RESTOCK,68,101,False
12266,58,2026-03-24,SALE,7,99,False
12470,59,2026-03-24,SALE,5,102,False
12680,60,2026-03-24,SALE,8,92,False
111,1,2026-03-25,SALE,3,50,False
323,2,2026-03-25,SALE,4,104,False
520,3,2026-03-25,SALE,4,55,False
733,4,2026-03-25,SALE,7,92,False
946,5,2026-03-25,SALE,3,42,False
1141,6,2026-03-25,SALE,4,32,False
1351,7,2026-03-25,SALE,3,95,False
1563,8,2026-03-25,SALE,5,42,False
1781,9,2026-03-25,SALE,5,40,False
1996,10,2026-03-25,SALE,8,42,False
2208,11,2026-03-25,SALE,4,16,False
2209,11,2026-03-25,RESTOCK,60,76,False
2430,12,2026-03-25,SALE,4,121,False
2643,13,2026-03-25,SALE,3,76,False
2866,14,2026-03-25,SALE,12,40,False
3084,15,2026-03-25,SALE,40,52,True
3290,16,2026-03-25,SALE,4,27,False
3507,17,2026-03-25,SALE,42,27,True
3728,18,2026-03-25,SALE,7,77,False
3942,19,2026-03-25,SALE,11,33,False
4367,21,2026-03-25,SALE,5,25,False
4368,21,2026-03-25,RESTOCK,95,120,False
4582,22,2026-03-25,SALE,3,112,False
4982,24,2026-03-25,SALE,6,56,False
5204,25,2026-03-25,SALE,7,106,False
5417,26,2026-03-25,SALE,3,75,False
5618,27,2026-03-25,SALE,6,89,False
5843,28,2026-03-25,SALE,5,66,False
6055,29,2026-03-25,SALE,6,51,False
6267,30,2026-03-25,SALE,10,11,False
6268,30,2026-03-25,RESTOCK,44,55,False
6481,31,2026-03-25,SALE,6,55,False
6693,32,2026-03-25,SALE,8,42,False
6907,33,2026-03-25,SALE,7,47,False
7113,34,2026-03-25,SALE,3,90,False
7314,35,2026-03-25,SALE,10,106,False
7530,36,2026-03-25,SALE,4,30,False
7743,37,2026-03-25,SALE,10,101,False
7953,38,2026-03-25,SALE,6,35,False
7954,38,2026-03-25,RESTOCK,106,141,False
8165,39,2026-03-25,SALE,3,70,False
8366,40,2026-03-25,SALE,11,55,False
8591,41,2026-03-25,SALE,7,55,False
8821,42,2026-03-25,SALE,16,94,False
9057,43,2026-03-25,SALE,4,33,False
9265,44,2026-03-25,SALE,1,47,False
9466,45,2026-03-25,SALE,17,32,False
9694,46,2026-03-25,SALE,8,32,False
9908,47,2026-03-25,SALE,4,45,False
10118,48,2026-03-25,SALE,5,65,False
10320,49,2026-03-25,SALE,4,42,False
10537,50,2026-03-25,SALE,4,89,False
10751,51,2026-03-25,SALE,4,54,False
10961,52,2026-03-25,SALE,5,71,False
11172,53,2026-03-25,SALE,6,134,False
11390,54,2026-03-25,SALE,2,43,False
11603,55,2026-03-25,SALE,5,71,False
11818,56,2026-03-25,SALE,8,93,False
12046,57,2026-03-25,SALE,10,65,False
12267,58,2026-03-25,SALE,7,92,False
12471,59,2026-03-25,SALE,3,99,False
112,1,2026-03-26,SALE,3,47,False
324,2,2026-03-26,SALE,4,100,False
521,3,2026-03-26,SALE,3,52,False
734,4,2026-03-26,SALE,10,82,False
947,5,2026-03-26,SALE,2,40,False
1142,6,2026-03-26,SALE,1,31,False
1352,7,2026-03-26,SALE,2,93,False
1564,8,2026-03-26,SALE,3,39,False
1782,9,2026-03-26,SALE,11,29,False
1783,9,2026-03-26,RESTOCK,60,89,False
1997,10,2026-03-26,SALE,7,35,False
2210,11,2026-03-26,SALE,10,66,False
2431,12,2026-03-26,SALE,7,114,False
2644,13,2026-03-26,SALE,10,66,False
2867,14,2026-03-26,SALE,37,3,True
3085,15,2026-03-26,SALE,4,48,False
3291,16,2026-03-26,SALE,2,25,False
3508,17,2026-03-26,SALE,7,20,False
3729,18,2026-03-26,SALE,10,67,False
3943,19,2026-03-26,SALE,11,22,False
3944,19,2026-03-26,RESTOCK,104,126,False
4161,20,2026-03-26,SALE,5,106,False
4369,21,2026-03-26,SALE,7,113,False
4583,22,2026-03-26,SALE,5,107,False
4786,23,2026-03-26,SALE,1,126,False
4983,24,2026-03-26,SALE,2,54,False
5205,25,2026-03-26,SALE,4,102,False
5418,26,2026-03-26,SALE,4,71,False
5619,27,2026-03-26,SALE,11,78,False
5844,28,2026-03-26,SALE,10,56,False
6056,29,2026-03-26,SALE,5,46,True
6482,31,2026-03-26,SALE,4,51,False
6694,32,2026-03-26,SALE,7,35,False
6908,33,2026-03-26,SALE,4,43,False
7114,34,2026-03-26,SALE,1,89,False
7315,35,2026-03-26,SALE,6,100,False
7531,36,2026-03-26,SALE,1,29,False
7744,37,2026-03-26,SALE,8,93,False
7955,38,2026-03-26,SALE,4,137,False
8166,39,2026-03-26,SALE,1,69,False
8367,40,2026-03-26,SALE,4,51,False
8822,42,2026-03-26,SALE,16,78,False
9058,43,2026-03-26,SALE,3,30,False
9266,44,2026-03-26,SALE,2,45,False
9467,45,2026-03-26,SALE,13,19,False
9468,45,2026-03-26,RESTOCK,88,107,False
9695,46,2026-03-26,SALE,9,23,False
9909,47,2026-03-26,SALE,6,39,False
10119,48,2026-03-26,SALE,2,63,False
10321,49,2026-03-26,SALE,1,41,False
10538,50,2026-03-26,SALE,4,85,False
10752,51,2026-03-26,SALE,4,50,False
10962,52,2026-03-26,SALE,9,62,False
11173,53,2026-03-26,SALE,8,126,False
11391,54,2026-03-26,SALE,9,34,False
11604,55,2026-03-26,SALE,3,68,False
11819,56,2026-03-26,SALE,11,82,False
12047,57,2026-03-26,SALE,5,60,False
12268,58,2026-03-26,SALE,2,90,False
12472,59,2026-03-26,SALE,4,95,False
12681,60,2026-03-26,SALE,5,87,False
113,1,2026-03-27,SALE,5,42,False
325,2,2026-03-27,SALE,2,98,False
522,3,2026-03-27,SALE,3,49,False
735,4,2026-03-27,SALE,5,77,False
948,5,2026-03-27,SALE,1,39,False
1143,6,2026-03-27,SALE,1,30,False
1144,6,2026-03-27,RESTOCK,116,146,False
1353,7,2026-03-27,SALE,1,92,False
1565,8,2026-03-27,SALE,6,33,False
1784,9,2026-03-27,SALE,6,83,False
1998,10,2026-03-27,SALE,5,30,False
2211,11,2026-03-27,SALE,11,55,False
2645,13,2026-03-27,SALE,2,64,False
2868,14,2026-03-27,SALE,3,0,False
3086,15,2026-03-27,SALE,6,42,False
3292,16,2026-03-27,SALE,5,20,False
3293,16,2026-03-27,RESTOCK,76,96,False
3509,17,2026-03-27,SALE,3,17,False
3510,17,2026-03-27,RESTOCK,110,127,False
3730,18,2026-03-27,SALE,6,61,False
3945,19,2026-03-27,SALE,14,112,False
4162,20,2026-03-27,SALE,3,103,False
4370,21,2026-03-27,SALE,5,108,False
4584,22,2026-03-27,SALE,3,104,False
4787,23,2026-03-27,SALE,1,125,False
4984,24,2026-03-27,SALE,8,46,False
5206,25,2026-03-27,SALE,5,97,False
5419,26,2026-03-27,SALE,6,65,False
5620,27,2026-03-27,SALE,16,62,False
5845,28,2026-03-27,SALE,7,49,False
6057,29,2026-03-27,SALE,6,40,False
6269,30,2026-03-27,SALE,5,50,False
6270,30,2026-03-27,RETURN,1,51,False
6695,32,2026-03-27,SALE,3,32,False
6909,33,2026-03-27,SALE,6,37,False
7115,34,2026-03-27,SALE,1,88,False
7316,35,2026-03-27,SALE,15,85,False
7532,36,2026-03-27,SALE,3,26,False
7956,38,2026-03-27,SALE,4,133,False
8167,39,2026-03-27,SALE,2,67,False
8368,40,2026-03-27,SALE,4,47,False
8592,41,2026-03-27,SALE,14,41,False
8823,42,2026-03-27,SALE,13,65,False
9059,43,2026-03-27,SALE,6,24,False
9267,44,2026-03-27,SALE,5,40,False
9469,45,2026-03-27,SALE,18,89,False
9696,46,2026-03-27,SALE,8,15,False
9697,46,2026-03-27,RESTOCK,79,94,False
9910,47,2026-03-27,SALE,2,37,False
10120,48,2026-03-27,SALE,5,58,False
10322,49,2026-03-27,SALE,5,36,False
10539,50,2026-03-27,SALE,2,83,False
10753,51,2026-03-27,SALE,6,44,False
10963,52,2026-03-27,SALE,4,58,False
11174,53,2026-03-27,SALE,9,117,False
11392,54,2026-03-27,SALE,14,20,False
11605,55,2026-03-27,SALE,4,64,False
11820,56,2026-03-27,SALE,17,65,False
12048,57,2026-03-27,SALE,8,52,False
12269,58,2026-03-27,SALE,7,83,False
12473,59,2026-03-27,SALE,5,90,False
12682,60,2026-03-27,SALE,6,81,False
114,1,2026-03-28,SALE,23,19,False
115,1,2026-03-28,RESTOCK,92,111,False
326,2,2026-03-28,SALE,2,96,False
523,3,2026-03-28,SALE,13,36,False
736,4,2026-03-28,SALE,4,73,False
949,5,2026-03-28,SALE,6,33,False
1145,6,2026-03-28,SALE,3,143,False
1354,7,2026-03-28,SALE,13,79,False
1566,8,2026-03-28,SALE,8,25,False
1785,9,2026-03-28,SALE,7,76,False
1999,10,2026-03-28,SALE,7,23,False
2212,11,2026-03-28,SALE,17,38,False
2432,12,2026-03-28,SALE,5,109,False
2646,13,2026-03-28,SALE,12,52,False
2869,14,2026-03-28,RESTOCK,118,118,False
3087,15,2026-03-28,SALE,2,40,False
3294,16,2026-03-28,SALE,9,87,False
3511,17,2026-03-28,SALE,24,103,False
3731,18,2026-03-28,SALE,7,54,False
3946,19,2026-03-28,SALE,12,100,False
4163,20,2026-03-28,SALE,4,99,False
4371,21,2026-03-28,SALE,4,104,False
4585,22,2026-03-28,SALE,17,87,False
4788,23,2026-03-28,SALE,2,123,False
4985,24,2026-03-28,SALE,6,40,False
5207,25,2026-03-28,SALE,22,75,False
5420,26,2026-03-28,SALE,2,63,False
5621,27,2026-03-28,SALE,4,58,False
5846,28,2026-03-28,SALE,12,37,False
5847,28,2026-03-28,RETURN,3,40,False
6058,29,2026-03-28,SALE,3,37,False
6271,30,2026-03-28,SALE,5,46,False
6483,31,2026-03-28,SALE,5,46,False
6696,32,2026-03-28,SALE,4,28,False
6910,33,2026-03-28,SALE,17,20,False
6911,33,2026-03-28,RESTOCK,90,110,False
7116,34,2026-03-28,SALE,3,85,False
7317,35,2026-03-28,SALE,17,68,False
7533,36,2026-03-28,SALE,4,22,False
7745,37,2026-03-28,SALE,9,84,False
7957,38,2026-03-28,SALE,5,128,False
8168,39,2026-03-28,SALE,3,64,False
8369,40,2026-03-28,SALE,10,37,False
8593,41,2026-03-28,SALE,20,21,False
8824,42,2026-03-28,SALE,31,34,False
9060,43,2026-03-28,SALE,15,9,False
9061,43,2026-03-28,RESTOCK,92,101,False
9268,44,2026-03-28,SALE,1,39,False
9470,45,2026-03-28,SALE,23,66,False
9698,46,2026-03-28,SALE,13,81,False
9911,47,2026-03-28,SALE,19,18,False
10121,48,2026-03-28,SALE,5,53,False
10323,49,2026-03-28,SALE,6,30,False
10540,50,2026-03-28,SALE,15,68,False
10754,51,2026-03-28,SALE,6,38,False
10964,52,2026-03-28,SALE,7,51,False
11175,53,2026-03-28,SALE,5,112,False
11393,54,2026-03-28,SALE,4,16,False
11821,56,2026-03-28,SALE,12,53,False
12049,57,2026-03-28,SALE,18,34,False
12270,58,2026-03-28,SALE,15,68,False
12474,59,2026-03-28,SALE,5,85,False
12683,60,2026-03-28,SALE,8,73,False
116,1,2026-03-29,SALE,56,55,True
117,1,2026-03-29,RETURN,1,56,False
327,2,2026-03-29,SALE,4,92,False
524,3,2026-03-29,SALE,12,24,False
737,4,2026-03-29,SALE,7,66,False
950,5,2026-03-29,SALE,2,31,False
1146,6,2026-03-29,SALE,1,142,False
1355,7,2026-03-29,SALE,17,62,False
1567,8,2026-03-29,SALE,7,18,False
1568,8,2026-03-29,RESTOCK,55,73,False
1786,9,2026-03-29,SALE,10,66,False
2000,10,2026-03-29,SALE,2,21,False
2213,11,2026-03-29,SALE,14,24,False
2433,12,2026-03-29,SALE,4,105,False
2647,13,2026-03-29,SALE,11,41,False
2870,14,2026-03-29,SALE,6,112,False
3088,15,2026-03-29,SALE,6,34,False
3295,16,2026-03-29,SALE,6,81,False
3512,17,2026-03-29,SALE,11,92,False
3732,18,2026-03-29,SALE,7,47,False
3947,19,2026-03-29,SALE,11,89,False
4164,20,2026-03-29,SALE,3,96,False
4372,21,2026-03-29,SALE,7,97,False
4586,22,2026-03-29,SALE,1,86,False
4789,23,2026-03-29,SALE,2,121,False
4986,24,2026-03-29,SALE,9,31,False
4987,24,2026-03-29,RETURN,3,34,False
5208,25,2026-03-29,SALE,30,45,False
5421,26,2026-03-29,SALE,3,60,False
5622,27,2026-03-29,SALE,10,48,False
5848,28,2026-03-29,SALE,21,19,False
5849,28,2026-03-29,RESTOCK,61,80,False
6059,29,2026-03-29,SALE,4,33,False
6060,29,2026-03-29,RESTOCK,51,84,False
6272,30,2026-03-29,SALE,6,40,False
6484,31,2026-03-29,SALE,3,43,False
6697,32,2026-03-29,SALE,7,21,False
6912,33,2026-03-29,SALE,13,97,False
7117,34,2026-03-29,SALE,2,83,False
7318,35,2026-03-29,SALE,5,63,False
7534,36,2026-03-29,SALE,2,20,False
7746,37,2026-03-29,SALE,8,76,False
7958,38,2026-03-29,SALE,9,119,False
8169,39,2026-03-29,SALE,3,61,False
8370,40,2026-03-29,SALE,10,27,True
8371,40,2026-03-29,RESTOCK,74,101,False
8594,41,2026-03-29,SALE,1,20,False
8825,42,2026-03-29,SALE,19,15,False
8826,42,2026-03-29,RESTOCK,73,88,False
9062,43,2026-03-29,SALE,17,84,False
9471,45,2026-03-29,SALE,16,50,False
9699,46,2026-03-29,SALE,8,73,False
9912,47,2026-03-29,SALE,17,1,False
9913,47,2026-03-29,RESTOCK,110,111,False
10122,48,2026-03-29,SALE,3,50,False
10324,49,2026-03-29,SALE,9,21,False
10541,50,2026-03-29,SALE,28,40,False
10755,51,2026-03-29,SALE,4,34,False
10965,52,2026-03-29,SALE,6,45,False
11176,53,2026-03-29,SALE,8,104,False
11394,54,2026-03-29,SALE,8,8,False
11395,54,2026-03-29,RESTOCK,91,99,False
11606,55,2026-03-29,SALE,6,58,False
11822,56,2026-03-29,SALE,3,50,False
12050,57,2026-03-29,SALE,18,16,False
12051,57,2026-03-29,RESTOCK,111,127,False
12271,58,2026-03-29,SALE,13,55,False
12475,59,2026-03-29,SALE,1,84,False
12684,60,2026-03-29,SALE,25,48,False
118,1,2026-03-30,SALE,5,51,False
328,2,2026-03-30,SALE,3,89,False
525,3,2026-03-30,SALE,8,16,False
526,3,2026-03-30,RESTOCK,77,93,False
738,4,2026-03-30,SALE,7,59,False
951,5,2026-03-30,SALE,2,29,False
1147,6,2026-03-30,SALE,2,140,False
1356,7,2026-03-30,SALE,3,59,False
1569,8,2026-03-30,SALE,9,64,False
1787,9,2026-03-30,SALE,2,64,False
2001,10,2026-03-30,SALE,7,14,False
2214,11,2026-03-30,SALE,8,16,False
2215,11,2026-03-30,RESTOCK,57,73,False
2434,12,2026-03-30,SALE,8,97,False
2648,13,2026-03-30,SALE,5,36,False
2871,14,2026-03-30,SALE,6,106,False
3089,15,2026-03-30,SALE,6,28,False
3296,16,2026-03-30,SALE,5,76,False
3513,17,2026-03-30,SALE,7,85,False
3733,18,2026-03-30,SALE,15,32,False
3948,19,2026-03-30,SALE,3,86,True
4165,20,2026-03-30,SALE,5,91,False
4373,21,2026-03-30,SALE,4,93,False
4587,22,2026-03-30,SALE,4,82,False
4790,23,2026-03-30,SALE,3,118,False
4988,24,2026-03-30,SALE,7,27,False
5209,25,2026-03-30,SALE,8,37,False
5422,26,2026-03-30,SALE,4,56,False
5623,27,2026-03-30,SALE,6,42,False
5850,28,2026-03-30,SALE,8,72,False
6061,29,2026-03-30,SALE,2,82,False
6273,30,2026-03-30,SALE,6,34,False
6485,31,2026-03-30,SALE,3,40,False
6698,32,2026-03-30,SALE,7,14,False
6699,32,2026-03-30,RESTOCK,61,75,False
6913,33,2026-03-30,SALE,2,95,False
7319,35,2026-03-30,SALE,12,51,False
7535,36,2026-03-30,SALE,4,16,False
7747,37,2026-03-30,SALE,8,68,False
7959,38,2026-03-30,SALE,10,109,False
8170,39,2026-03-30,SALE,2,59,False
8372,40,2026-03-30,SALE,5,96,False
8595,41,2026-03-30,SALE,13,7,False
8596,41,2026-03-30,RESTOCK,61,68,False
8827,42,2026-03-30,SALE,20,68,False
9063,43,2026-03-30,SALE,7,77,False
9269,44,2026-03-30,SALE,2,37,False
9472,45,2026-03-30,SALE,13,37,False
9700,46,2026-03-30,SALE,11,62,False
9914,47,2026-03-30,SALE,5,106,False
10123,48,2026-03-30,SALE,4,46,False
10325,49,2026-03-30,SALE,4,17,False
10326,49,2026-03-30,RESTOCK,59,76,False
10542,50,2026-03-30,SALE,5,35,False
10756,51,2026-03-30,SALE,4,30,False
10966,52,2026-03-30,SALE,5,40,False
11177,53,2026-03-30,SALE,14,90,False
11396,54,2026-03-30,SALE,4,95,False
11607,55,2026-03-30,SALE,4,54,False
11823,56,2026-03-30,SALE,17,33,False
11824,56,2026-03-30,RESTOCK,62,95,False
12052,57,2026-03-30,SALE,10,117,False
12272,58,2026-03-30,SALE,6,49,False
12685,60,2026-03-30,SALE,11,37,False
119,1,2026-03-31,SALE,7,44,False
329,2,2026-03-31,SALE,1,88,False
527,3,2026-03-31,SALE,7,86,False
739,4,2026-03-31,SALE,7,52,False
952,5,2026-03-31,SALE,1,28,False
1148,6,2026-03-31,SALE,1,139,False
1357,7,2026-03-31,SALE,2,57,False
1570,8,2026-03-31,SALE,7,57,False
1788,9,2026-03-31,SALE,6,58,False
2002,10,2026-03-31,SALE,4,10,False
2003,10,2026-03-31,RESTOCK,88,98,False
2216,11,2026-03-31,SALE,13,60,False
2435,12,2026-03-31,SALE,4,93,False
2649,13,2026-03-31,SALE,18,18,False
2872,14,2026-03-31,SALE,15,91,False
3297,16,2026-03-31,SALE,4,72,False
3514,17,2026-03-31,SALE,6,79,False
3734,18,2026-03-31,SALE,9,23,False
3735,18,2026-03-31,RESTOCK,66,89,False
3949,19,2026-03-31,SALE,2,84,False
4166,20,2026-03-31,SALE,6,85,False
4374,21,2026-03-31,SALE,5,88,False
4588,22,2026-03-31,SALE,6,76,False
4791,23,2026-03-31,SALE,3,115,False
4989,24,2026-03-31,SALE,12,15,False
4990,24,2026-03-31,RESTOCK,118,133,False
5210,25,2026-03-31,SALE,8,29,False
5211,25,2026-03-31,RESTOCK,72,101,False
5423,26,2026-03-31,SALE,3,53,False
5624,27,2026-03-31,SALE,8,34,False
5851,28,2026-03-31,SALE,6,66,False
6062,29,2026-03-31,SALE,5,77,False
6274,30,2026-03-31,SALE,8,26,False
6486,31,2026-03-31,SALE,2,38,False
6700,32,2026-03-31,SALE,11,64,False
6914,33,2026-03-31,SALE,3,92,False
7118,34,2026-03-31,SALE,2,81,False
7320,35,2026-03-31,SALE,9,42,False
7536,36,2026-03-31,SALE,6,10,False
7748,37,2026-03-31,SALE,3,65,False
7960,38,2026-03-31,SALE,6,103,False
8373,40,2026-03-31,SALE,10,86,False
8597,41,2026-03-31,SALE,9,59,False
8828,42,2026-03-31,SALE,18,50,False
9064,43,2026-03-31,SALE,4,73,False
9270,44,2026-03-31,SALE,1,36,False
9473,45,2026-03-31,SALE,18,19,False
9474,45,2026-03-31,RESTOCK,47,66,False
9701,46,2026-03-31,SALE,13,49,False
9915,47,2026-03-31,SALE,3,103,False
10124,48,2026-03-31,SALE,3,43,False
10327,49,2026-03-31,SALE,5,71,False
10543,50,2026-03-31,SALE,3,32,False
10757,51,2026-03-31,SALE,3,27,False
